'DatasetName'|'DatasetType'|'ElementNumber'|'ElementName'|'V2Number'|'National'|'State'|'Definition'|'Usage'|'V3Changes'|'MinOccurs'|'MaxOccurs'|'IsNillable'|'DataType'|'NV'|'PN'|'PNNill'|'NVList'|'PNList'|'minLength'|'maxLength'|'length'|'minInclusive'|'maxInclusive'|'minExclusive'|'totalDigits'|'fractionDigits'|'pattern'|
'EMSDataSet'|'element'|'eSituation.13'|'Initial Patient Acuity'|''|'National'|'State'|'The acuity of the patient's condition upon EMS arrival at the scene.'|'Required'|''|'1'|'1'|'Nillable'|'InitialPatientAcuity'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.14'|'Work-Related Illness/Injury'|'E07_15'|''|'State'|'Indication of whether or not the illness or injury is work related.'|'Recommended'|''|'0'|'1'|'Nillable'|'YesNoUnkValues'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.15'|'Patient's Occupational Industry'|'E07_16'|''|''|'The occupational industry of the patient's work.'|'Optional'|''|'0'|'1'|''|'OccupationIndustry'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.16'|'Patient's Occupation'|'E07_17'|''|''|'The occupation of the patient.'|'Optional'|'Added to better describe work related injury.'|'0'|'1'|''|'PatientsOccupation'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eSituation.17'|'Patient Activity'|''|''|'State'|'The activity the patient was involved in at the time the patient experienced the onset of symptoms or experienced an injury.'|'Recommended'|''|'0'|'M'|'Nillable'|'icd10Activity'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'Y93\.[A-Za-z0-9]{1,4}'|
'EMSDataSet'|'element'|'eSituation.18'|'Date/Time Last Known Well'|''|''|''|'The estimated date and time the patient was last known to be well or in their usual state of health. This is described or estimated by the patient, family, and/or bystanders.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eInjury.01'|'Cause of Injury'|'E10_01'|'National'|'State'|'The category of the reported/suspected external cause of the injury.'|'Required'|''|'1'|'M'|'Nillable'|'icd10CodeInjury'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'([TV-Y][0-9]{2})((\.[0-9A-Z]{1,4})?)'|
'EMSDataSet'|'element'|'eInjury.02'|'Mechanism of Injury'|'E10_03'|''|'State'|'The mechanism of the event which caused the injury'|'Recommended'|''|'0'|'M'|'Nillable'|'MechanismOfInjury'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.03'|'Trauma Center Criteria'|''|'National'|'State'|'Physiologic and Anatomic Field Trauma Triage Criteria (steps 1 and 2) as defined by the Centers for Disease Control.'|'Required'|'Added to better evaluate the CDC-ACS 2011 Guidelines for the Field Triage of Injured Patients. <br/>Website: http://www.cdc.gov/mmwr/pdf/rr/rr6101.pdf'|'1'|'M'|'Nillable'|'TraumaCenterCriteria'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.04'|'Vehicular, Pedestrian, or Other Injury Risk Factor'|'E10_04'|'National'|'State'|'Mechanism and Special Considerations Field Trauma Triage Criteria (steps 3 and 4) as defined by the Centers for Disease Control.'|'Required'|'Added to better evaluate the CDC-ACS 2011 Guidelines for the Field Triage of Injured Patients.  							<br/>Website: http://www.cdc.gov/FieldTriage/'|'1'|'M'|'Nillable'|'VehicularInjuryIndicators'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.05'|'Main Area of the Vehicle Impacted by the Collision'|'E10_05'|''|'State'|'The area or location of initial impact on the vehicle based on 12-point clock diagram.'|'Optional'|''|'0'|'1'|''|'AreaOfVehicleImpact'|''|''|''|''|''|''|''|''|'1'|'12'|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.06'|'Location of Patient in Vehicle'|'E10_06'|''|'State'|'The seat row location of the vehicle at the time of the crash with the front seat numbered as 1'|'Optional'|''|'0'|'1'|''|'SeatRowLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.07'|'Use of Occupant Safety Equipment'|'E10_08'|''|'State'|'Safety equipment in use by the patient at the time of the injury'|'Recommended'|''|'0'|'M'|'Nillable'|'UseOfOccupantSafetyEquipment'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.08'|'Airbag Deployment'|'E10_09'|''|'State'|'Indication of Airbag Deployment'|'Optional'|''|'0'|'M'|''|'AirbagDeployment'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.09'|'Height of Fall (feet)'|'E10_10'|''|'State'|'The distance in feet the patient fell, measured from the lowest point of the patient to the ground'|'Optional'|''|'0'|'1'|''|'HeightOfFall'|''|''|''|''|''|''|''|''|'0'|'10000'|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.10'|'OSHA Personal Protective Equipment Used'|''|''|''|'Documentation of the use of OSHA required protective equipment used by the patient at the time of injury.'|'Optional'|'Added to better document personal protection equipment used by the patient associated with an injury.'|'0'|'M'|''|'EquipmentUsed'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.11'|'ACN System/Company Providing ACN Data'|''|''|''|'The agency providing the Automated Collision Notification (ACN) Data.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'Company'|''|''|''|''|''|'1'|'30'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.12'|'ACN Incident ID'|''|''|''|'The Automated Collision Notification Incident ID.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'IncidentID'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.13'|'ACN Call Back Phone Number'|''|''|''|'The Automated Collision Notification Call Back Phone Number (US Only).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'EMSDataSet'|'element'|'eInjury.14'|'Date/Time of ACN Incident'|''|''|''|'The Automated Collision Notification Incident Date and Time.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eInjury.15'|'ACN Incident Location'|''|''|''|'The Automated Collision Notification GPS Location.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'EMSDataSet'|'element'|'eInjury.16'|'ACN Incident Vehicle Body Type'|''|''|''|'The Automated Collision Notification Vehicle Body Type.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'BodyType'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.17'|'ACN Incident Vehicle Manufacturer'|''|''|''|'The Automated Collision Notification Vehicle Manufacturer (e.g., General Motors, Ford, BMW, etc.).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'Manufacturer'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.18'|'ACN Incident Vehicle Make'|''|''|''|'The Automated Collision Notification Vehicle Make (e.g., Cadillac, Ford, BMW, etc.).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'Make'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.19'|'ACN Incident Vehicle Model'|''|''|''|'The Automated Collision Notification Vehicle Model (e.g., Escalade, Taurus, X6M, etc.).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'Model'|''|''|''|''|''|'1'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.20'|'ACN Incident Vehicle Model Year'|''|''|''|'The Automated Collision Notification Vehicle Model Year (e.g., 2010).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'Year'|''|''|''|''|''|''|''|''|'1900'|'2050'|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.21'|'ACN Incident Multiple Impacts'|''|''|''|'The Automated Collision Notification Indication of Multiple Impacts associated with the collision.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.22'|'ACN Incident Delta Velocity'|''|''|''|'The Automated Collision Notification Delta Velocity (Delta V) force associated with the crash.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'M'|''|'DeltaVelocity'|''|''|''|''|''|''|''|''|'0'|'999'|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.23'|'ACN High Probability of Injury'|''|''|''|'The Automated Collision Notification of the High Probability of Injury.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.24'|'ACN Incident PDOF'|''|''|''|'The Automated Collision Notification Principal Direction of Force (PDOF).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'PDOF'|''|''|''|''|''|''|''|''|'1'|'12'|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.25'|'ACN Incident Rollover'|''|''|''|'The Automated Collision Notification Indication that the Vehicle Rolled Over.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'ACNYesNoType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.26'|'ACN Vehicle Seat Location'|''|''|''|'The Automated Collision Notification Indication of the Occupant(s) Seat Location(s) within the vehicle.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'SeatLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.27'|'Seat Occupied'|''|''|''|'Indication if seat is occupied based on seat sensor data.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'ACNYesNoType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.28'|'ACN Incident Seatbelt Use'|''|''|''|'The Automated Collision Notification Indication of Seatbelt use by the occupant(s).'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'ACNYesNoType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eInjury.29'|'ACN Incident Airbag Deployed'|''|''|''|'The Automated Collision Notification Indication of Airbag Deployment.'|'Optional'|'Added to better incorporate advanced automated collision notification information.'|'0'|'1'|''|'ACNYesNoType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.01'|'Cardiac Arrest'|'E11_01'|'National'|'State'|'Indication of the presence of a cardiac arrest at any time during this EMS event.'|'Required'|''|'1'|'1'|'Nillable'|'CardiacArrest'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.02'|'Cardiac Arrest Etiology'|'E11_02'|'National'|'State'|'Indication of the etiology or cause of the cardiac arrest (classified as cardiac, non-cardiac, etc.)'|'Required'|''|'1'|'1'|'Nillable'|'CardiacArrestEtiology'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.03'|'Resuscitation Attempted By EMS'|'E11_03'|'National'|'State'|'Indication of an attempt to resuscitate the patient who is in cardiac arrest (attempted, not attempted due to DNR, etc.)'|'Required'|''|'1'|'M'|'Nillable'|'ResuscitationAttempted'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.04'|'Arrest Witnessed By'|'E11_04'|'National'|'State'|'Indication of who the cardiac arrest was witnessed by'|'Required'|''|'1'|'M'|'Nillable'|'ArrestWitnessedBy'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.05'|'CPR Care Provided Prior to EMS Arrival'|''|'National'|'State'|'Documentation of the CPR provided prior to EMS arrival'|'Required'|''|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.06'|'Who Provided CPR Prior to EMS Arrival'|''|''|'State'|'Documentation of who performed CPR prior to this EMS unit's arrival.'|'Optional'|''|'0'|'M'|''|'WhoProvided'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.07'|'AED Use Prior to EMS Arrival'|''|'National'|'State'|'Documentation of AED use Prior to EMS Arrival'|'Required'|''|'1'|'1'|'Nillable'|'AEDUse'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.08'|'Who Used AED Prior to EMS Arrival'|''|''|'State'|'Documentation of who used the AED prior to this EMS unit's arrival.'|'Optional'|''|'0'|'M'|''|'WhoUsedAED'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.09'|'Type of CPR Provided'|''|'National'|'State'|'Documentation of the type/technique of CPR used by EMS.'|'Required'|''|'1'|'M'|'Nillable'|'CPRType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.11'|'First Monitored Arrest Rhythm of the Patient'|'E11_05'|'National'|'State'|'Documentation of what the first monitored arrest rhythm which was noted'|'Required'|''|'1'|'1'|'Nillable'|'FirstMonitoredRhythm'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.12'|'Any Return of Spontaneous Circulation'|'E11_06'|'National'|'State'|'Indication whether or not there was any return of spontaneous circulation.'|'Required'|''|'1'|'M'|'Nillable'|'ReturnOfSpontaneousCirculation'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.13'|'Neurological Outcome at Hospital Discharge'|'E11_07'|''|''|'The level of cerebral performance of the patient at the time of discharge from the Hospital'|'Optional'|''|'0'|'1'|''|'NeurologicalOutcomeAtDischarge'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.14'|'Date/Time of Cardiac Arrest'|'E11_08'|'National'|'State'|'The date/time of the cardiac arrest (if not known, please estimate).'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eArrest.15'|'Date/Time Resuscitation Discontinued'|'E11_09'|''|'State'|'The date/time resuscitation was discontinued.'|'Recommended'|''|'0'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eArrest.16'|'Reason CPR/Resuscitation Discontinued'|'E11_10'|'National'|'State'|'The reason that CPR or the resuscitation efforts were discontinued.'|'Required'|''|'1'|'1'|'Nillable'|'ReasonCPRDiscontinued'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.17'|'Cardiac Rhythm on Arrival at Destination'|'E11_11'|'National'|'State'|'The patient's cardiac rhythm upon delivery or transfer to the destination'|'Required'|''|'1'|'M'|'Nillable'|'CardiacRhythm'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.18'|'End of EMS Cardiac Arrest Event'|''|'National'|'State'|'The patient's outcome at the end of the EMS event.'|'Required'|'Added to better identify the outcome of EMS cardiac arrest patients.'|'1'|'1'|'Nillable'|'CardiacArrestOutcome'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eArrest.19'|'Date/Time of Initial CPR'|''|''|''|'The initial date and time that CPR was started by anyone.'|'Optional'|''|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eHistory.01'|'Barriers to Patient Care'|'E12_01'|'National'|'State'|'Indication of whether or not there were any patient specific barriers to serving the patient at the scene'|'Required'|''|'1'|'M'|'Nillable'|'BarriersToPatientCare'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.02'|'Last Name of Patient's Practitioner'|'E12_06'|''|''|'The last name of the patient's practitioner'|'Optional'|''|'0'|'1'|''|'PersonLastName'|''|''|''|''|''|'1'|'60'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.03'|'First Name of Patient's Practitioner'|'E12_04'|''|''|'The first name of the patient's practitioner'|'Optional'|''|'0'|'1'|''|'PersonFirstName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.04'|'Middle Name/Initial of Patient's Practitioner'|'E12_05'|''|''|'The middle name or initial of the patient's practitioner.'|'Optional'|''|'0'|'1'|''|'PersonMiddleName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.05'|'Advance Directives'|'E12_07'|''|'State'|'The presence of a valid DNR form, living will, or document directing end of life or healthcare treatment decisions.'|'Recommended'|''|'0'|'M'|'Nillable'|'AdvanceDirectives'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.06'|'Medication Allergies'|'E12_08'|''|'State'|'The patient's medication allergies'|'Recommended'|''|'0'|'M'|'Nillable'|'MedicationAllergies'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.Unresponsive; PN.UnableToComplete; PN.Refused; PN.NoKnownDrugAllergy; '|''|''|''|''|''|''|''|''|'(Z88\.[0-9])|([a-zA-Z0-9]{2,7})'|
'EMSDataSet'|'element'|'eHistory.07'|'Environmental/Food Allergies'|'E12_09'|''|''|'The patient's known allergies to food or environmental agents.'|'Optional'|''|'0'|'M'|''|'snomed'|''|''|''|''|''|''|''|''|'100000'|'999999999999999'|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.08'|'Medical/Surgical History'|'E12_10'|''|'State'|'The patient's pre-existing medical and surgery history of the patient'|'Recommended'|''|'0'|'M'|'Nillable'|'icd10MedSurge'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.Unresponsive; PN.UnableToComplete; PN.Refused; PN.NoneReported; '|''|''|''|''|''|''|''|''|'([A-QRSTZ][0-9][0-9A-Z])((\.[0-9A-Z]{1,3})?)|[0-9A-HJ-NP-Z]{3,7}'|
'EMSDataSet'|'element'|'eHistory.09'|'Medical History Obtained From'|'E12_11'|''|''|'Type of person medical history obtained from'|'Optional'|''|'0'|'M'|''|'MedicalHistoryObtainedFrom'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.10'|'The Patient's Type of Immunization'|'E12_12'|''|''|'The immunization type of the patient.'|'Optional'|''|'0'|'1'|''|'ImmunizationType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.11'|'Immunization Year'|'E12_13'|''|''|'The year associated with each immunization type'|'Optional'|''|'0'|'1'|''|'Year'|''|''|''|''|''|''|''|''|'1900'|'2050'|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.12'|'Current Medications'|'E12_14'|''|'State'|'The medications the patient currently takes'|'Recommended'|''|'0'|'1'|'Nillable'|'Medication'|'NV'|'PN'|'PNNill'|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Unresponsive; PN.Refused; PN.NoneReported; '|'2'|'7'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.13'|'Current Medication Dose'|'E12_15'|''|''|'The numeric dose or amount of the patient's current medication'|'Optional'|''|'0'|'1'|''|'CurrentMedicationDose'|''|''|''|''|''|''|''|''|''|''|''|'9'|'3'|''|
'EMSDataSet'|'element'|'eHistory.14'|'Current Medication Dosage Unit'|'E12_16'|''|''|'The dosage unit of the patient's current medication'|'Optional'|''|'0'|'1'|''|'CurrentMedicationDosageUnit'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.15'|'Current Medication Administration Route'|'E12_17'|''|''|'The administration route (po, SQ, etc.) of the patient's current medication'|'Optional'|''|'0'|'1'|''|'CurrentMedicationAdministrationRoute'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.16'|'Presence of Emergency Information Form'|'E12_18'|''|''|'Indication of the presence of the Emergency Information Form associated with patient's with special healthcare needs.'|'Optional'|''|'0'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.17'|'Alcohol/Drug Use Indicators'|'E12_19'|'National'|'State'|'Indicators for the potential use of alcohol or drugs by the patient related to the patient's current illness or injury.'|'Required'|''|'1'|'M'|'Nillable'|'AlcoholDrugUseIndicators'|'NV'|'PN'|'PNNill'|'NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; PN.NoneReported; '|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.18'|'Pregnancy'|'E12_20'|''|''|'Indication of the possibility by the patient's history of current pregnancy.'|'Optional'|''|'0'|'1'|'Nillable'|'Pregnancy'|''|'PN'|'PNNill'|''|'PN.UnableToComplete; PN.Refused; '|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eHistory.19'|'Last Oral Intake'|''|''|''|'Date and Time of last oral intake.'|'Optional'|'Added to better document last oral intake.'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eNarrative.01'|'Patient Care Report Narrative'|'E13_01'|''|'State'|'The narrative of the patient care report (PCR).'|'Recommended'|''|'0'|'1'|'Nillable'|'PCRNarrative'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'1'|'10000'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eVitals.01'|'Date/Time Vital Signs Taken'|'E14_01'|'National'|'State'|'The date/time vital signs were taken on the patient.'|'Required'|''|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eVitals.02'|'Obtained Prior to this Unit's EMS Care'|'E14_02'|'National'|'State'|'Indicates that the information which is documented was obtained prior to the documenting EMS units care.'|'Required'|''|'1'|'1'|'Nillable'|'YesNoValues'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eVitals.03'|'Cardiac Rhythm / Electrocardiography (ECG)'|'E14_03'|'National'|'State'|'The cardiac rhythm / ECG and other electrocardiography findings of the patient as interpreted by EMS personnel.'|'Required'|''|'1'|'M'|'Nillable'|'CardiacRhythm'|'NV'|'PN'|'PNNill'|'NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; '|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eVitals.04'|'ECG Type'|''|'National'|'State'|'The type of ECG associated with the cardiac rhythm.'|'Required'|'Added to better document ECG results.'|'1'|'1'|'Nillable'|'ECGType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eVitals.05'|'Method of ECG Interpretation'|''|'National'|'State'|'The method of ECG interpretation.'|'Required'|'Added to better document ECG results.'|'1'|'M'|'Nillable'|'ECGMethod'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eVitals.06'|'SBP (Systolic Blood Pressure)'|'E14_04'|'National'|'State'|'The patient's systolic blood pressure.'|'Required'|''|'1'|'1'|'Nillable'|'SBP'|'NV'|'PN'|'PNNill'|'NV.NotRecorded; NV.NotApplicable; '|'PN.UnableToComplete; PN.Refused; PN.ExamFindingNotPresent; '|''|''|''|'0'|'500'|''|''|''|''|
